Instance	Number-of-Services	Real-Services	Fake-Services	Number-of-Employees	Total-Agents	Working-Agents	%Working-Agents	Total-Drivers	Total-Managers	Total-RampManagers	Algorithm	Productivity-UT	Real-Productivity-UT	P.UT-Agent	P.UT-Driver	P.UT-RampManager	P.UT-Manager	Work-Productivity	Real-Work-Productivity	WP-Agent	WP-Driver	WP-RampManager	WP-Manager	Execution-Time(ms)	Covered-Services(%)	Covered-Services	Active-Work-Productivity
realCaseProblemMAD_960_agents.json	24856	24856	0	960	960	960	100,000	0	0	0	compactingSolver	94,527	94,527	80,558	0,000	0,000	0,000	57,902	57,902	57,902	0,000	0,000	0,000	149502,186	94,504	23490	57,902
realCaseProblemMAD_860_agents.json	24856	24856	0	860	860	860	100,000	0	0	0	randomSolver	74,812	74,812	65,313	0,000	0,000	0,000	53,687	53,687	53,687	0,000	0,000	0,000	94134,545	82,322	20462	53,687
realCaseProblemMAD_860_agents.json	24856	24856	0	860	860	860	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,515	1,515	1,515	0,000	0,000	0,000	12629,367	2,096	521	1,515
realCaseProblemMAD_860_agents.json	24856	24856	0	860	860	860	100,000	0	0	0	compactingSolver	93,807	93,807	81,633	0,000	0,000	0,000	61,034	61,034	61,034	0,000	0,000	0,000	129603,288	91,197	22668	61,034
realCaseProblemMAD_940_agents.json	24856	24856	0	940	940	940	100,000	0	0	0	randomSolver	74,535	74,535	65,035	0,000	0,000	0,000	51,360	51,360	51,360	0,000	0,000	0,000	105140,637	85,770	21319	51,360
realCaseProblemMAD_940_agents.json	24856	24856	0	940	940	940	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,517	1,517	1,517	0,000	0,000	0,000	13740,731	2,281	567	1,517
realCaseProblemMAD_940_agents.json	24856	24856	0	940	940	940	100,000	0	0	0	compactingSolver	94,414	94,414	80,854	0,000	0,000	0,000	58,543	58,543	58,543	0,000	0,000	0,000	291717,248	93,921	23345	58,543
realCaseProblemMAD_1480_agents.json	24856	24856	0	1480	1480	1480	100,000	0	0	0	randomSolver	76,946	76,946	66,860	0,000	0,000	0,000	38,665	38,665	38,665	0,000	0,000	0,000	216349,474	96,826	24067	38,665
realCaseProblemMAD_1480_agents.json	24856	24856	0	1480	1480	1480	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,441	1,441	1,441	0,000	0,000	0,000	21648,294	3,597	894	1,441
realCaseProblemMAD_1480_agents.json	24856	24856	0	1480	1480	1219	82,365	0	0	0	compactingSolver	95,195	95,195	59,565	0,000	0,000	0,000	39,962	39,962	39,962	0,000	0,000	0,000	209497,901	100,000	24856	48,518
realCaseProblemMAD_920_agents.json	24856	24856	0	920	920	920	100,000	0	0	0	randomSolver	74,378	74,378	64,908	0,000	0,000	0,000	51,918	51,918	51,918	0,000	0,000	0,000	119787,484	85,054	21141	51,918
realCaseProblemMAD_920_agents.json	24856	24856	0	920	920	920	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,498	1,498	1,498	0,000	0,000	0,000	13593,120	2,233	555	1,498
realCaseProblemMAD_920_agents.json	24856	24856	0	920	920	920	100,000	0	0	0	compactingSolver	94,159	94,159	80,990	0,000	0,000	0,000	59,163	59,163	59,163	0,000	0,000	0,000	331870,401	93,346	23202	59,163
realCaseProblemMAD_780_agents.json	24856	24856	0	780	780	780	100,000	0	0	0	randomSolver	75,657	75,657	66,106	0,000	0,000	0,000	56,217	56,217	56,217	0,000	0,000	0,000	124924,878	78,050	19400	56,217
realCaseProblemMAD_780_agents.json	24856	24856	0	780	780	780	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,523	1,523	1,523	0,000	0,000	0,000	11458,537	1,923	478	1,523
realCaseProblemMAD_780_agents.json	24856	24856	0	780	780	780	100,000	0	0	0	compactingSolver	93,424	93,424	81,590	0,000	0,000	0,000	63,668	63,668	63,668	0,000	0,000	0,000	95590,188	86,901	21600	63,668
realCaseProblemMAD_720_agents.json	24856	24856	0	720	720	720	100,000	0	0	0	randomSolver	76,788	76,788	67,140	0,000	0,000	0,000	58,202	58,202	58,202	0,000	0,000	0,000	62687,995	74,960	18632	58,202
realCaseProblemMAD_720_agents.json	24856	24856	0	720	720	720	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,508	1,508	1,508	0,000	0,000	0,000	10563,051	1,782	443	1,508
realCaseProblemMAD_720_agents.json	24856	24856	0	720	720	720	100,000	0	0	0	compactingSolver	92,984	92,984	81,258	0,000	0,000	0,000	65,651	65,651	65,651	0,000	0,000	0,000	226542,428	83,376	20724	65,651
realCaseProblemMAD_980_agents.json	24856	24856	0	980	980	980	100,000	0	0	0	randomSolver	74,138	74,138	64,672	0,000	0,000	0,000	50,146	50,146	50,146	0,000	0,000	0,000	190805,614	87,025	21631	50,146
realCaseProblemMAD_980_agents.json	24856	24856	0	980	980	980	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,505	1,505	1,505	0,000	0,000	0,000	24548,436	2,390	594	1,505
realCaseProblemMAD_980_agents.json	24856	24856	0	980	980	980	100,000	0	0	0	compactingSolver	94,667	94,667	80,351	0,000	0,000	0,000	57,319	57,319	57,319	0,000	0,000	0,000	263556,037	95,136	23647	57,319
realCaseProblemMAD_1500_agents.json	24856	24856	0	1500	1500	1500	100,000	0	0	0	randomSolver	76,851	76,851	66,721	0,000	0,000	0,000	38,259	38,259	38,259	0,000	0,000	0,000	325995,400	97,115	24139	38,259
realCaseProblemMAD_1500_agents.json	24856	24856	0	1500	1500	1500	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,443	1,443	1,443	0,000	0,000	0,000	37835,889	3,637	904	1,443
realCaseProblemMAD_1500_agents.json	24856	24856	0	1500	1500	1220	81,333	0	0	0	compactingSolver	95,202	95,202	58,805	0,000	0,000	0,000	39,429	39,429	39,429	0,000	0,000	0,000	364203,334	100,000	24856	48,479
realCaseProblemMAD_1420_agents.json	24856	24856	0	1420	1420	1420	100,000	0	0	0	randomSolver	76,174	76,174	66,290	0,000	0,000	0,000	39,729	39,729	39,729	0,000	0,000	0,000	252595,635	95,961	23852	39,729
realCaseProblemMAD_1420_agents.json	24856	24856	0	1420	1420	1420	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,445	1,445	1,445	0,000	0,000	0,000	35818,974	3,464	861	1,445
realCaseProblemMAD_1420_agents.json	24856	24856	0	1420	1420	1213	85,423	0	0	0	compactingSolver	95,176	95,176	62,043	0,000	0,000	0,000	41,651	41,651	41,651	0,000	0,000	0,000	480738,804	100,000	24856	48,758
realCaseProblemMAD_660_agents.json	24856	24856	0	660	660	660	100,000	0	0	0	randomSolver	77,491	77,491	67,800	0,000	0,000	0,000	60,226	60,226	60,226	0,000	0,000	0,000	170753,481	71,460	17762	60,226
realCaseProblemMAD_660_agents.json	24856	24856	0	660	660	660	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,474	1,474	1,474	0,000	0,000	0,000	16561,077	1,654	411	1,474
realCaseProblemMAD_660_agents.json	24856	24856	0	660	660	660	100,000	0	0	0	compactingSolver	93,006	93,006	81,338	0,000	0,000	0,000	67,464	67,464	67,464	0,000	0,000	0,000	239479,482	79,252	19699	67,464
realCaseProblemMAD_1600_agents.json	24856	24856	0	1600	1600	1600	100,000	0	0	0	randomSolver	78,184	78,184	67,352	0,000	0,000	0,000	36,377	36,377	36,377	0,000	0,000	0,000	613893,541	98,298	24433	36,377
realCaseProblemMAD_1600_agents.json	24856	24856	0	1600	1600	1600	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,467	1,467	1,467	0,000	0,000	0,000	23468,658	3,866	961	1,467
realCaseProblemMAD_1600_agents.json	24856	24856	0	1600	1600	1217	76,063	0	0	0	compactingSolver	95,197	95,197	55,103	0,000	0,000	0,000	36,965	36,965	36,965	0,000	0,000	0,000	275914,335	100,000	24856	48,598
realCaseProblemMAD_740_agents.json	24856	24856	0	740	740	740	100,000	0	0	0	randomSolver	76,531	76,531	66,899	0,000	0,000	0,000	57,473	57,473	57,473	0,000	0,000	0,000	115590,970	75,865	18857	57,473
realCaseProblemMAD_740_agents.json	24856	24856	0	740	740	740	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,517	1,517	1,517	0,000	0,000	0,000	11024,787	1,827	454	1,517
realCaseProblemMAD_740_agents.json	24856	24856	0	740	740	740	100,000	0	0	0	compactingSolver	93,094	93,094	81,336	0,000	0,000	0,000	64,934	64,934	64,934	0,000	0,000	0,000	125501,314	84,571	21021	64,934
realCaseProblemMAD_1440_agents.json	24856	24856	0	1440	1440	1440	100,000	0	0	0	randomSolver	76,411	76,411	66,456	0,000	0,000	0,000	39,428	39,428	39,428	0,000	0,000	0,000	689002,777	96,311	23939	39,428
realCaseProblemMAD_1440_agents.json	24856	24856	0	1440	1440	1440	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,448	1,448	1,448	0,000	0,000	0,000	20959,372	3,504	871	1,448
realCaseProblemMAD_1440_agents.json	24856	24856	0	1440	1440	1216	84,444	0	0	0	compactingSolver	95,212	95,212	61,236	0,000	0,000	0,000	41,072	41,072	41,072	0,000	0,000	0,000	364866,435	100,000	24856	48,638
realCaseProblemMAD_1560_agents.json	24856	24856	0	1560	1560	1560	100,000	0	0	0	randomSolver	77,892	77,892	67,380	0,000	0,000	0,000	37,093	37,093	37,093	0,000	0,000	0,000	329978,476	97,827	24316	37,093
realCaseProblemMAD_1560_agents.json	24856	24856	0	1560	1560	1560	100,000	0	0	0	referenceSolver	100,000	100,000	6,667	0,000	0,000	0,000	1,460	1,460	1,460	0,000	0,000	0,000	22884,592	3,758	934	1,460
realCaseProblemMAD_1560_agents.json	24856	24856	0	1560	1560	1214	77,821	0	0	0	compactingSolver	95,164	95,164	56,476	0,000	0,000	0,000	37,913	37,913	37,913	0,000	0,000	0,000	356844,980	100,000	24856	48,718



realCaseProblemMAD.json	24856	24856	0	6889	6889	6889	100,000	0	0	0	casoReal	86,533	86,533	100,000	0,000	0,000	0,000	36,048	36,048	36,048	0,000	0,000	0,000	0,000	100,000	24856
